hotelIndex,userIndex,rating,newID,Reviewer Name,Nationality,Group Name,Hotel ID
415,3862,13.587605,Eunju_Hàn Quốc_Gia đình có em bé,Eunju,Hàn Quốc,Gia đình có em bé,16_14
248,3862,13.496438,Eunju_Hàn Quốc_Gia đình có em bé,Eunju,Hàn Quốc,Gia đình có em bé,16_15
424,3862,12.917672,Eunju_Hàn Quốc_Gia đình có em bé,Eunju,Hàn Quốc,Gia đình có em bé,18_22
320,3862,12.829129,Eunju_Hàn Quốc_Gia đình có em bé,Eunju,Hàn Quốc,Gia đình có em bé,33_21
436,4199,14.131747,thị_Việt Nam_Cặp đôi,thị,Việt Nam,Cặp đôi,26_4
434,4199,14.131747,thị_Việt Nam_Cặp đôi,thị,Việt Nam,Cặp đôi,25_26
396,4199,13.412364,thị_Việt Nam_Cặp đôi,thị,Việt Nam,Cặp đôi,9_17
335,4199,13.285033,thị_Việt Nam_Cặp đôi,thị,Việt Nam,Cặp đôi,7_9
323,4199,13.285033,thị_Việt Nam_Cặp đôi,thị,Việt Nam,Cặp đôi,12_13
436,4718,13.317549,Tan_Úc_Du lịch một mình,Tan,Úc,Du lịch một mình,26_4
434,4718,13.317549,Tan_Úc_Du lịch một mình,Tan,Úc,Du lịch một mình,25_26
408,4718,12.755095,Tan_Úc_Du lịch một mình,Tan,Úc,Du lịch một mình,13_23
438,4718,12.373061,Tan_Úc_Du lịch một mình,Tan,Úc,Du lịch một mình,28_27
382,4718,12.373061,Tan_Úc_Du lịch một mình,Tan,Úc,Du lịch một mình,26_22
396,4936,16.575739,trần_Việt Nam_Gia đình có trẻ em,trần,Việt Nam,Gia đình có trẻ em,9_17
438,4936,14.10999,trần_Việt Nam_Gia đình có trẻ em,trần,Việt Nam,Gia đình có trẻ em,28_27
382,4936,14.10999,trần_Việt Nam_Gia đình có trẻ em,trần,Việt Nam,Gia đình có trẻ em,26_22
365,4936,14.10999,trần_Việt Nam_Gia đình có trẻ em,trần,Việt Nam,Gia đình có trẻ em,10_30
436,4936,14.046419,trần_Việt Nam_Gia đình có trẻ em,trần,Việt Nam,Gia đình có trẻ em,26_4
436,4992,15.265034,ANTOANETA_Các Tiểu Vương Quốc Ả Rập Thống nhất_Cặp đôi,ANTOANETA,Các Tiểu Vương Quốc Ả Rập Thống nhất,Cặp đôi,26_4
434,4992,15.265034,ANTOANETA_Các Tiểu Vương Quốc Ả Rập Thống nhất_Cặp đôi,ANTOANETA,Các Tiểu Vương Quốc Ả Rập Thống nhất,Cặp đôi,25_26
408,4992,13.765388,ANTOANETA_Các Tiểu Vương Quốc Ả Rập Thống nhất_Cặp đôi,ANTOANETA,Các Tiểu Vương Quốc Ả Rập Thống nhất,Cặp đôi,13_23
460,4992,13.510508,ANTOANETA_Các Tiểu Vương Quốc Ả Rập Thống nhất_Cặp đôi,ANTOANETA,Các Tiểu Vương Quốc Ả Rập Thống nhất,Cặp đôi,40_15
396,4992,13.469458,ANTOANETA_Các Tiểu Vương Quốc Ả Rập Thống nhất_Cặp đôi,ANTOANETA,Các Tiểu Vương Quốc Ả Rập Thống nhất,Cặp đôi,9_17
375,5843,13.714169,Nixon_Ấn Độ_Cặp đôi,Nixon,Ấn Độ,Cặp đôi,16_1
408,5843,13.229646,Nixon_Ấn Độ_Cặp đôi,Nixon,Ấn Độ,Cặp đôi,13_23
415,5843,12.820328,Nixon_Ấn Độ_Cặp đôi,Nixon,Ấn Độ,Cặp đôi,16_14
248,5843,12.754543,Nixon_Ấn Độ_Cặp đôi,Nixon,Ấn Độ,Cặp đôi,16_15
376,5843,12.530042,Nixon_Ấn Độ_Cặp đôi,Nixon,Ấn Độ,Cặp đôi,16_13
396,5993,16.773516,SOOJIN_Hàn Quốc_Cặp đôi,SOOJIN,Hàn Quốc,Cặp đôi,9_17
436,5993,16.332575,SOOJIN_Hàn Quốc_Cặp đôi,SOOJIN,Hàn Quốc,Cặp đôi,26_4
434,5993,16.332575,SOOJIN_Hàn Quốc_Cặp đôi,SOOJIN,Hàn Quốc,Cặp đôi,25_26
415,5993,13.392355,SOOJIN_Hàn Quốc_Cặp đôi,SOOJIN,Hàn Quốc,Cặp đôi,16_14
248,5993,13.326707,SOOJIN_Hàn Quốc_Cặp đôi,SOOJIN,Hàn Quốc,Cặp đôi,16_15
396,6948,16.135948,Bích_Việt Nam_Du lịch một mình,Bích,Việt Nam,Du lịch một mình,9_17
408,6948,14.981383,Bích_Việt Nam_Du lịch một mình,Bích,Việt Nam,Du lịch một mình,13_23
436,6948,14.412704,Bích_Việt Nam_Du lịch một mình,Bích,Việt Nam,Du lịch một mình,26_4
434,6948,14.412704,Bích_Việt Nam_Du lịch một mình,Bích,Việt Nam,Du lịch một mình,25_26
415,6948,14.190651,Bích_Việt Nam_Du lịch một mình,Bích,Việt Nam,Du lịch một mình,16_14
424,7944,14.3906355,NAM_Hàn Quốc_Cặp đôi,NAM,Hàn Quốc,Cặp đôi,18_22
427,7944,14.293589,NAM_Hàn Quốc_Cặp đôi,NAM,Hàn Quốc,Cặp đôi,18_30
375,7944,12.906822,NAM_Hàn Quốc_Cặp đôi,NAM,Hàn Quốc,Cặp đôi,16_1
386,7944,12.205478,NAM_Hàn Quốc_Cặp đôi,NAM,Hàn Quốc,Cặp đôi,34_29
385,7944,12.205478,NAM_Hàn Quốc_Cặp đôi,NAM,Hàn Quốc,Cặp đôi,34_18
436,9669,15.465186,CHUN_Đài Loan_Du lịch một mình,CHUN,Đài Loan,Du lịch một mình,26_4
434,9669,15.465186,CHUN_Đài Loan_Du lịch một mình,CHUN,Đài Loan,Du lịch một mình,25_26
396,9669,15.00624,CHUN_Đài Loan_Du lịch một mình,CHUN,Đài Loan,Du lịch một mình,9_17
388,9669,13.034368,CHUN_Đài Loan_Du lịch một mình,CHUN,Đài Loan,Du lịch một mình,41_30
390,9669,12.855524,CHUN_Đài Loan_Du lịch một mình,CHUN,Đài Loan,Du lịch một mình,43_2
408,10605,14.819962,JUN_Trung Quốc_Cặp đôi,JUN,Trung Quốc,Cặp đôi,13_23
375,10605,14.054246,JUN_Trung Quốc_Cặp đôi,JUN,Trung Quốc,Cặp đôi,16_1
431,10605,12.902515,JUN_Trung Quốc_Cặp đôi,JUN,Trung Quốc,Cặp đôi,20_21
430,10605,12.902515,JUN_Trung Quốc_Cặp đôi,JUN,Trung Quốc,Cặp đôi,19_23
403,10605,12.902515,JUN_Trung Quốc_Cặp đôi,JUN,Trung Quốc,Cặp đôi,11_6
424,10697,15.641994,Jihye_Việt Nam_Cặp đôi,Jihye,Việt Nam,Cặp đôi,18_22
427,10697,15.5365095,Jihye_Việt Nam_Cặp đôi,Jihye,Việt Nam,Cặp đôi,18_30
375,10697,14.029153,Jihye_Việt Nam_Cặp đôi,Jihye,Việt Nam,Cặp đôi,16_1
386,10697,13.266825,Jihye_Việt Nam_Cặp đôi,Jihye,Việt Nam,Cặp đôi,34_29
385,10697,13.266825,Jihye_Việt Nam_Cặp đôi,Jihye,Việt Nam,Cặp đôi,34_18
396,10739,17.911886,Joerg_Đức_Cặp đôi,Joerg,Đức,Cặp đôi,9_17
436,10739,14.980931,Joerg_Đức_Cặp đôi,Joerg,Đức,Cặp đôi,26_4
434,10739,14.980931,Joerg_Đức_Cặp đôi,Joerg,Đức,Cặp đôi,25_26
438,10739,13.3279,Joerg_Đức_Cặp đôi,Joerg,Đức,Cặp đôi,28_27
382,10739,13.3279,Joerg_Đức_Cặp đôi,Joerg,Đức,Cặp đôi,26_22
438,206,14.427686,Linh_Việt Nam_Nhóm,Linh,Việt Nam,Nhóm,28_27
382,206,14.427686,Linh_Việt Nam_Nhóm,Linh,Việt Nam,Nhóm,26_22
365,206,14.427686,Linh_Việt Nam_Nhóm,Linh,Việt Nam,Nhóm,10_30
396,206,14.339157,Linh_Việt Nam_Nhóm,Linh,Việt Nam,Nhóm,9_17
408,206,13.939467,Linh_Việt Nam_Nhóm,Linh,Việt Nam,Nhóm,13_23
396,758,16.111294,Nhi_Việt Nam_Gia đình có em bé,Nhi,Việt Nam,Gia đình có em bé,9_17
415,758,14.493208,Nhi_Việt Nam_Gia đình có em bé,Nhi,Việt Nam,Gia đình có em bé,16_14
248,758,14.40977,Nhi_Việt Nam_Gia đình có em bé,Nhi,Việt Nam,Gia đình có em bé,16_15
424,758,14.369019,Nhi_Việt Nam_Gia đình có em bé,Nhi,Việt Nam,Gia đình có em bé,18_22
425,758,14.27348,Nhi_Việt Nam_Gia đình có em bé,Nhi,Việt Nam,Gia đình có em bé,18_26
396,973,16.157335,WAI_Hồng Kông_Cặp đôi,WAI,Hồng Kông,Cặp đôi,9_17
438,973,15.982825,WAI_Hồng Kông_Cặp đôi,WAI,Hồng Kông,Cặp đôi,28_27
382,973,15.982825,WAI_Hồng Kông_Cặp đôi,WAI,Hồng Kông,Cặp đôi,26_22
365,973,15.982825,WAI_Hồng Kông_Cặp đôi,WAI,Hồng Kông,Cặp đôi,10_30
425,973,15.681329,WAI_Hồng Kông_Cặp đôi,WAI,Hồng Kông,Cặp đôi,18_26
384,1226,12.828537,Ratheshan_Úc_Du lịch một mình,Ratheshan,Úc,Du lịch một mình,33_28
386,1226,12.260954,Ratheshan_Úc_Du lịch một mình,Ratheshan,Úc,Du lịch một mình,34_29
385,1226,12.260954,Ratheshan_Úc_Du lịch một mình,Ratheshan,Úc,Du lịch một mình,34_18
424,1226,12.109332,Ratheshan_Úc_Du lịch một mình,Ratheshan,Úc,Du lịch một mình,18_22
425,1226,11.984868,Ratheshan_Úc_Du lịch một mình,Ratheshan,Úc,Du lịch một mình,18_26
436,4777,14.743841,VIKRAM_Ấn Độ_Gia đình có trẻ em,VIKRAM,Ấn Độ,Gia đình có trẻ em,26_4
434,4777,14.743841,VIKRAM_Ấn Độ_Gia đình có trẻ em,VIKRAM,Ấn Độ,Gia đình có trẻ em,25_26
396,4777,13.791472,VIKRAM_Ấn Độ_Gia đình có trẻ em,VIKRAM,Ấn Độ,Gia đình có trẻ em,9_17
438,4777,13.222191,VIKRAM_Ấn Độ_Gia đình có trẻ em,VIKRAM,Ấn Độ,Gia đình có trẻ em,28_27
382,4777,13.222191,VIKRAM_Ấn Độ_Gia đình có trẻ em,VIKRAM,Ấn Độ,Gia đình có trẻ em,26_22
424,4848,14.851518,heum_Hàn Quốc_Cặp đôi,heum,Hàn Quốc,Cặp đôi,18_22
396,4848,14.625662,heum_Hàn Quốc_Cặp đôi,heum,Hàn Quốc,Cặp đôi,9_17
427,4848,14.524704,heum_Hàn Quốc_Cặp đôi,heum,Hàn Quốc,Cặp đôi,18_30
436,4848,14.45994,heum_Hàn Quốc_Cặp đôi,heum,Hàn Quốc,Cặp đôi,26_4
434,4848,14.45994,heum_Hàn Quốc_Cặp đôi,heum,Hàn Quốc,Cặp đôi,25_26
424,5879,11.257389,Paul_Úc_Gia đình có trẻ em,Paul,Úc,Gia đình có trẻ em,18_22
375,5879,11.114377,Paul_Úc_Gia đình có trẻ em,Paul,Úc,Gia đình có trẻ em,16_1
342,5879,10.829183,Paul_Úc_Gia đình có trẻ em,Paul,Úc,Gia đình có trẻ em,38_7
427,5879,10.665119,Paul_Úc_Gia đình có trẻ em,Paul,Úc,Gia đình có trẻ em,18_30
391,5879,10.581829,Paul_Úc_Gia đình có trẻ em,Paul,Úc,Gia đình có trẻ em,4_7
424,5960,12.329521,SANGJIN_Hàn Quốc_Du lịch một mình,SANGJIN,Hàn Quốc,Du lịch một mình,18_22
375,5960,12.172891,SANGJIN_Hàn Quốc_Du lịch một mình,SANGJIN,Hàn Quốc,Du lịch một mình,16_1
342,5960,11.860533,SANGJIN_Hàn Quốc_Du lịch một mình,SANGJIN,Hàn Quốc,Du lịch một mình,38_7
427,5960,11.680844,SANGJIN_Hàn Quốc_Du lịch một mình,SANGJIN,Hàn Quốc,Du lịch một mình,18_30
391,5960,11.589623,SANGJIN_Hàn Quốc_Du lịch một mình,SANGJIN,Hàn Quốc,Du lịch một mình,4_7
436,6847,13.091843,Alex_Việt Nam_Du lịch một mình,Alex,Việt Nam,Du lịch một mình,26_4
434,6847,13.091843,Alex_Việt Nam_Du lịch một mình,Alex,Việt Nam,Du lịch một mình,25_26
409,6847,12.92644,Alex_Việt Nam_Du lịch một mình,Alex,Việt Nam,Du lịch một mình,13_24
396,6847,12.905403,Alex_Việt Nam_Du lịch một mình,Alex,Việt Nam,Du lịch một mình,9_17
360,6847,11.337895,Alex_Việt Nam_Du lịch một mình,Alex,Việt Nam,Du lịch một mình,7_2
424,7335,10.045924,Hayley_Vương quốc Anh_Cặp đôi,Hayley,Vương quốc Anh,Cặp đôi,18_22
396,7335,9.802274,Hayley_Vương quốc Anh_Cặp đôi,Hayley,Vương quốc Anh,Cặp đôi,9_17
427,7335,9.711905,Hayley_Vương quốc Anh_Cặp đôi,Hayley,Vương quốc Anh,Cặp đôi,18_30
384,7335,9.073023,Hayley_Vương quốc Anh_Cặp đôi,Hayley,Vương quốc Anh,Cặp đôi,33_28
386,7335,8.973393,Hayley_Vương quốc Anh_Cặp đôi,Hayley,Vương quốc Anh,Cặp đôi,34_29
436,9399,15.039942,Ali_Việt Nam_Du lịch một mình,Ali,Việt Nam,Du lịch một mình,26_4
434,9399,15.039942,Ali_Việt Nam_Du lịch một mình,Ali,Việt Nam,Du lịch một mình,25_26
396,9399,13.377458,Ali_Việt Nam_Du lịch một mình,Ali,Việt Nam,Du lịch một mình,9_17
415,9399,12.971303,Ali_Việt Nam_Du lịch một mình,Ali,Việt Nam,Du lịch một mình,16_14
248,9399,12.879216,Ali_Việt Nam_Du lịch một mình,Ali,Việt Nam,Du lịch một mình,16_15
396,11103,15.351261,Lindsey_Vương quốc Anh_Cặp đôi,Lindsey,Vương quốc Anh,Cặp đôi,9_17
436,11103,14.386551,Lindsey_Vương quốc Anh_Cặp đôi,Lindsey,Vương quốc Anh,Cặp đôi,26_4
434,11103,14.386551,Lindsey_Vương quốc Anh_Cặp đôi,Lindsey,Vương quốc Anh,Cặp đôi,25_26
381,11103,11.216594,Lindsey_Vương quốc Anh_Cặp đôi,Lindsey,Vương quốc Anh,Cặp đôi,19_4
201,11103,10.833745,Lindsey_Vương quốc Anh_Cặp đôi,Lindsey,Vương quốc Anh,Cặp đôi,17_11
424,11334,13.476888,Miguel_New Zealand_Cặp đôi,Miguel,New Zealand,Cặp đôi,18_22
427,11334,12.542961,Miguel_New Zealand_Cặp đôi,Miguel,New Zealand,Cặp đôi,18_30
435,11334,12.3729925,Miguel_New Zealand_Cặp đôi,Miguel,New Zealand,Cặp đôi,26_11
433,11334,12.3729925,Miguel_New Zealand_Cặp đôi,Miguel,New Zealand,Cặp đôi,25_16
399,11334,12.3729925,Miguel_New Zealand_Cặp đôi,Miguel,New Zealand,Cặp đôi,10_20
436,12193,16.473297,TRÂN_Việt Nam_Nhóm,TRÂN,Việt Nam,Nhóm,26_4
434,12193,16.473297,TRÂN_Việt Nam_Nhóm,TRÂN,Việt Nam,Nhóm,25_26
396,12193,13.471363,TRÂN_Việt Nam_Nhóm,TRÂN,Việt Nam,Nhóm,9_17
320,12193,12.58832,TRÂN_Việt Nam_Nhóm,TRÂN,Việt Nam,Nhóm,33_21
376,12193,12.216558,TRÂN_Việt Nam_Nhóm,TRÂN,Việt Nam,Nhóm,16_13
408,12555,8.314762,YAYING_Việt Nam_Du lịch một mình,YAYING,Việt Nam,Du lịch một mình,13_23
337,12555,7.8314342,YAYING_Việt Nam_Du lịch một mình,YAYING,Việt Nam,Du lịch một mình,9_14
326,12555,7.806061,YAYING_Việt Nam_Du lịch một mình,YAYING,Việt Nam,Du lịch một mình,15_24
398,12555,7.450037,YAYING_Việt Nam_Du lịch một mình,YAYING,Việt Nam,Du lịch một mình,10_19
153,12555,7.137163,YAYING_Việt Nam_Du lịch một mình,YAYING,Việt Nam,Du lịch một mình,35_6
396,857,16.617216,Nguyên_Việt Nam_Nhóm,Nguyên,Việt Nam,Nhóm,9_17
436,857,16.035517,Nguyên_Việt Nam_Nhóm,Nguyên,Việt Nam,Nhóm,26_4
434,857,16.035517,Nguyên_Việt Nam_Nhóm,Nguyên,Việt Nam,Nhóm,25_26
409,857,13.70474,Nguyên_Việt Nam_Nhóm,Nguyên,Việt Nam,Nhóm,13_24
438,857,13.686858,Nguyên_Việt Nam_Nhóm,Nguyên,Việt Nam,Nhóm,28_27
425,1496,13.119679,Thao_Việt Nam_Đi công tác,Thao,Việt Nam,Đi công tác,18_26
438,1496,13.079947,Thao_Việt Nam_Đi công tác,Thao,Việt Nam,Đi công tác,28_27
382,1496,13.079947,Thao_Việt Nam_Đi công tác,Thao,Việt Nam,Đi công tác,26_22
365,1496,13.079947,Thao_Việt Nam_Đi công tác,Thao,Việt Nam,Đi công tác,10_30
388,1496,12.732311,Thao_Việt Nam_Đi công tác,Thao,Việt Nam,Đi công tác,41_30
460,1826,15.708115,Lloyd_Vương quốc Anh_Cặp đôi,Lloyd,Vương quốc Anh,Cặp đôi,40_15
396,1826,15.222299,Lloyd_Vương quốc Anh_Cặp đôi,Lloyd,Vương quốc Anh,Cặp đôi,9_17
409,1826,13.995423,Lloyd_Vương quốc Anh_Cặp đôi,Lloyd,Vương quốc Anh,Cặp đôi,13_24
438,1826,13.941275,Lloyd_Vương quốc Anh_Cặp đôi,Lloyd,Vương quốc Anh,Cặp đôi,28_27
382,1826,13.941275,Lloyd_Vương quốc Anh_Cặp đôi,Lloyd,Vương quốc Anh,Cặp đôi,26_22
396,1829,14.845126,Luyen_Việt Nam_Gia đình có em bé,Luyen,Việt Nam,Gia đình có em bé,9_17
436,1829,12.627857,Luyen_Việt Nam_Gia đình có em bé,Luyen,Việt Nam,Gia đình có em bé,26_4
434,1829,12.627857,Luyen_Việt Nam_Gia đình có em bé,Luyen,Việt Nam,Gia đình có em bé,25_26
424,1829,12.572972,Luyen_Việt Nam_Gia đình có em bé,Luyen,Việt Nam,Gia đình có em bé,18_22
427,1829,12.548647,Luyen_Việt Nam_Gia đình có em bé,Luyen,Việt Nam,Gia đình có em bé,18_30
436,3387,17.497923,WAI_Singapore_Cặp đôi,WAI,Singapore,Cặp đôi,26_4
434,3387,17.497923,WAI_Singapore_Cặp đôi,WAI,Singapore,Cặp đôi,25_26
396,3387,14.549595,WAI_Singapore_Cặp đôi,WAI,Singapore,Cặp đôi,9_17
335,3387,14.264406,WAI_Singapore_Cặp đôi,WAI,Singapore,Cặp đôi,7_9
323,3387,14.264406,WAI_Singapore_Cặp đôi,WAI,Singapore,Cặp đôi,12_13
396,3570,13.136618,jitti_Thái Lan_Nhóm,jitti,Thái Lan,Nhóm,9_17
425,3570,11.596614,jitti_Thái Lan_Nhóm,jitti,Thái Lan,Nhóm,18_26
438,3570,11.575034,jitti_Thái Lan_Nhóm,jitti,Thái Lan,Nhóm,28_27
382,3570,11.575034,jitti_Thái Lan_Nhóm,jitti,Thái Lan,Nhóm,26_22
365,3570,11.575034,jitti_Thái Lan_Nhóm,jitti,Thái Lan,Nhóm,10_30
396,4363,14.311137,HAI_Việt Nam_Gia đình có em bé,HAI,Việt Nam,Gia đình có em bé,9_17
436,4363,14.298849,HAI_Việt Nam_Gia đình có em bé,HAI,Việt Nam,Gia đình có em bé,26_4
434,4363,14.298849,HAI_Việt Nam_Gia đình có em bé,HAI,Việt Nam,Gia đình có em bé,25_26
408,4363,13.360085,HAI_Việt Nam_Gia đình có em bé,HAI,Việt Nam,Gia đình có em bé,13_23
438,4363,13.160714,HAI_Việt Nam_Gia đình có em bé,HAI,Việt Nam,Gia đình có em bé,28_27
436,4451,12.286535,Jessie_New Zealand_Cặp đôi,Jessie,New Zealand,Cặp đôi,26_4
434,4451,12.286535,Jessie_New Zealand_Cặp đôi,Jessie,New Zealand,Cặp đôi,25_26
396,4451,11.492893,Jessie_New Zealand_Cặp đôi,Jessie,New Zealand,Cặp đôi,9_17
438,4451,11.018493,Jessie_New Zealand_Cặp đôi,Jessie,New Zealand,Cặp đôi,28_27
382,4451,11.018493,Jessie_New Zealand_Cặp đôi,Jessie,New Zealand,Cặp đôi,26_22
396,6469,15.7093725,jiyu_Philippines_Cặp đôi,jiyu,Philippines,Cặp đôi,9_17
436,6469,15.285716,jiyu_Philippines_Cặp đôi,jiyu,Philippines,Cặp đôi,26_4
434,6469,15.285716,jiyu_Philippines_Cặp đôi,jiyu,Philippines,Cặp đôi,25_26
320,6469,14.20174,jiyu_Philippines_Cặp đôi,jiyu,Philippines,Cặp đôi,33_21
438,6469,13.860732,jiyu_Philippines_Cặp đôi,jiyu,Philippines,Cặp đôi,28_27
396,6718,11.01051,상준_Hàn Quốc_Nhóm,상준,Hàn Quốc,Nhóm,9_17
438,6718,10.731493,상준_Hàn Quốc_Nhóm,상준,Hàn Quốc,Nhóm,28_27
382,6718,10.731493,상준_Hàn Quốc_Nhóm,상준,Hàn Quốc,Nhóm,26_22
365,6718,10.731493,상준_Hàn Quốc_Nhóm,상준,Hàn Quốc,Nhóm,10_30
436,6718,9.952643,상준_Hàn Quốc_Nhóm,상준,Hàn Quốc,Nhóm,26_4
335,8165,8.253646,Roberta_Ý_Cặp đôi,Roberta,Ý,Cặp đôi,7_9
323,8165,8.253646,Roberta_Ý_Cặp đôi,Roberta,Ý,Cặp đôi,12_13
388,8165,8.210755,Roberta_Ý_Cặp đôi,Roberta,Ý,Cặp đôi,41_30
390,8165,8.070496,Roberta_Ý_Cặp đôi,Roberta,Ý,Cặp đôi,43_2
387,8165,8.070496,Roberta_Ý_Cặp đôi,Roberta,Ý,Cặp đôi,41_13
436,10161,11.138274,Gieun_Hàn Quốc_Cặp đôi,Gieun,Hàn Quốc,Cặp đôi,26_4
434,10161,11.138274,Gieun_Hàn Quốc_Cặp đôi,Gieun,Hàn Quốc,Cặp đôi,25_26
431,10161,10.9907675,Gieun_Hàn Quốc_Cặp đôi,Gieun,Hàn Quốc,Cặp đôi,20_21
430,10161,10.9907675,Gieun_Hàn Quốc_Cặp đôi,Gieun,Hàn Quốc,Cặp đôi,19_23
403,10161,10.9907675,Gieun_Hàn Quốc_Cặp đôi,Gieun,Hàn Quốc,Cặp đôi,11_6
396,11541,15.048872,Nicolas_Pháp_Cặp đôi,Nicolas,Pháp,Cặp đôi,9_17
427,11541,14.983067,Nicolas_Pháp_Cặp đôi,Nicolas,Pháp,Cặp đôi,18_30
424,11541,14.930658,Nicolas_Pháp_Cặp đôi,Nicolas,Pháp,Cặp đôi,18_22
384,11541,13.474547,Nicolas_Pháp_Cặp đôi,Nicolas,Pháp,Cặp đôi,33_28
386,11541,13.457893,Nicolas_Pháp_Cặp đôi,Nicolas,Pháp,Cặp đôi,34_29
415,12414,10.839727,VIỄN_Việt Nam_Đi công tác,VIỄN,Việt Nam,Đi công tác,16_14
396,12414,10.8143635,VIỄN_Việt Nam_Đi công tác,VIỄN,Việt Nam,Đi công tác,9_17
248,12414,10.769646,VIỄN_Việt Nam_Đi công tác,VIỄN,Việt Nam,Đi công tác,16_15
391,12414,10.60037,VIỄN_Việt Nam_Đi công tác,VIỄN,Việt Nam,Đi công tác,4_7
436,12414,10.377762,VIỄN_Việt Nam_Đi công tác,VIỄN,Việt Nam,Đi công tác,26_4
396,1363,15.161399,Như_Việt Nam_Nhóm,Như,Việt Nam,Nhóm,9_17
436,1363,15.086119,Như_Việt Nam_Nhóm,Như,Việt Nam,Nhóm,26_4
434,1363,15.086119,Như_Việt Nam_Nhóm,Như,Việt Nam,Nhóm,25_26
375,1363,14.967052,Như_Việt Nam_Nhóm,Như,Việt Nam,Nhóm,16_1
431,1363,14.703564,Như_Việt Nam_Nhóm,Như,Việt Nam,Nhóm,20_21
424,1434,15.910508,Hieu_Việt Nam_Gia đình có em bé,Hieu,Việt Nam,Gia đình có em bé,18_22
427,1434,15.411004,Hieu_Việt Nam_Gia đình có em bé,Hieu,Việt Nam,Gia đình có em bé,18_30
375,1434,13.253523,Hieu_Việt Nam_Gia đình có em bé,Hieu,Việt Nam,Gia đình có em bé,16_1
435,1434,12.465916,Hieu_Việt Nam_Gia đình có em bé,Hieu,Việt Nam,Gia đình có em bé,26_11
433,1434,12.465916,Hieu_Việt Nam_Gia đình có em bé,Hieu,Việt Nam,Gia đình có em bé,25_16
436,1458,15.3742895,Lam_Việt Nam_Gia đình có trẻ em,Lam,Việt Nam,Gia đình có trẻ em,26_4
434,1458,15.3742895,Lam_Việt Nam_Gia đình có trẻ em,Lam,Việt Nam,Gia đình có trẻ em,25_26
396,1458,15.063312,Lam_Việt Nam_Gia đình có trẻ em,Lam,Việt Nam,Gia đình có trẻ em,9_17
408,1458,14.148665,Lam_Việt Nam_Gia đình có trẻ em,Lam,Việt Nam,Gia đình có trẻ em,13_23
409,1458,13.388711,Lam_Việt Nam_Gia đình có trẻ em,Lam,Việt Nam,Gia đình có trẻ em,13_24
436,1683,14.959039,hang_Việt Nam_Đi công tác,hang,Việt Nam,Đi công tác,26_4
434,1683,14.959039,hang_Việt Nam_Đi công tác,hang,Việt Nam,Đi công tác,25_26
335,1683,14.547115,hang_Việt Nam_Đi công tác,hang,Việt Nam,Đi công tác,7_9
323,1683,14.547115,hang_Việt Nam_Đi công tác,hang,Việt Nam,Đi công tác,12_13
388,1683,13.973722,hang_Việt Nam_Đi công tác,hang,Việt Nam,Đi công tác,41_30
384,2726,13.944063,Jekyung_Hàn Quốc_Gia đình có trẻ em,Jekyung,Hàn Quốc,Gia đình có trẻ em,33_28
386,2726,13.327124,Jekyung_Hàn Quốc_Gia đình có trẻ em,Jekyung,Hàn Quốc,Gia đình có trẻ em,34_29
385,2726,13.327124,Jekyung_Hàn Quốc_Gia đình có trẻ em,Jekyung,Hàn Quốc,Gia đình có trẻ em,34_18
424,2726,13.162316,Jekyung_Hàn Quốc_Gia đình có trẻ em,Jekyung,Hàn Quốc,Gia đình có trẻ em,18_22
425,2726,13.027031,Jekyung_Hàn Quốc_Gia đình có trẻ em,Jekyung,Hàn Quốc,Gia đình có trẻ em,18_26
424,2797,13.979963,Kah_Malaysia_Gia đình có em bé,Kah,Malaysia,Gia đình có em bé,18_22
425,2797,13.890081,Kah_Malaysia_Gia đình có em bé,Kah,Malaysia,Gia đình có em bé,18_26
408,2797,13.644062,Kah_Malaysia_Gia đình có em bé,Kah,Malaysia,Gia đình có em bé,13_23
375,2797,13.625679,Kah_Malaysia_Gia đình có em bé,Kah,Malaysia,Gia đình có em bé,16_1
396,2797,13.4829445,Kah_Malaysia_Gia đình có em bé,Kah,Malaysia,Gia đình có em bé,9_17
396,3452,15.7875395,Yi_Malaysia_Cặp đôi,Yi,Malaysia,Cặp đôi,9_17
438,3452,14.019089,Yi_Malaysia_Cặp đôi,Yi,Malaysia,Cặp đôi,28_27
382,3452,14.019089,Yi_Malaysia_Cặp đôi,Yi,Malaysia,Cặp đôi,26_22
365,3452,14.019089,Yi_Malaysia_Cặp đôi,Yi,Malaysia,Cặp đôi,10_30
465,3452,13.737071,Yi_Malaysia_Cặp đôi,Yi,Malaysia,Cặp đôi,5_21
438,3689,13.325599,tín_Việt Nam_Đi công tác,tín,Việt Nam,Đi công tác,28_27
382,3689,13.325599,tín_Việt Nam_Đi công tác,tín,Việt Nam,Đi công tác,26_22
365,3689,13.325599,tín_Việt Nam_Đi công tác,tín,Việt Nam,Đi công tác,10_30
425,3689,13.319908,tín_Việt Nam_Đi công tác,tín,Việt Nam,Đi công tác,18_26
388,3689,12.971635,tín_Việt Nam_Đi công tác,tín,Việt Nam,Đi công tác,41_30
408,4014,13.237158,PHAN_Việt Nam_Nhóm,PHAN,Việt Nam,Nhóm,13_23
436,4014,12.031118,PHAN_Việt Nam_Nhóm,PHAN,Việt Nam,Nhóm,26_4
